cod,nome,uf,lat,lon,data,mes,ano,PrecipitacaoTotal,TempMaximaMedia,TempMinimaMedia
83642,VICOSA ,MG,-20.76,-42.86,31/01/1980,1,1980,166.8,27.136,18.464
83642,VICOSA ,MG,-20.76,-42.86,29/02/1980,2,1980,56.5,28.566667,18.159259
83642,VICOSA ,MG,-20.76,-42.86,31/03/1980,3,1980,3.8,29.745161,17.003226
83642,VICOSA ,MG,-20.76,-42.86,30/04/1980,4,1980,55.2,26.45,17.263333
83642,VICOSA ,MG,-20.76,-42.86,31/05/1980,5,1980,46.1,26.016667,14.18
83642,VICOSA ,MG,-20.76,-42.86,30/06/1980,6,1980,24.9,23.442308,12.292308
83642,VICOSA ,MG,-20.76,-42.86,31/07/1980,7,1980,0,24.084,11.012
83642,VICOSA ,MG,-20.76,-42.86,31/08/1980,8,1980,18.6,26,13
83642,VICOSA ,MG,-20.76,-42.86,30/09/1980,9,1980,11.2,24.63,13.42
83642,VICOSA ,MG,-20.76,-42.86,31/10/1980,10,1980,39.6,28.133333,15.751852
83642,VICOSA ,MG,-20.76,-42.86,30/11/1980,11,1980,128.7,26.796154,17.130769
83642,VICOSA ,MG,-20.76,-42.86,31/12/1980,12,1980,189.5,28.918519,18.988889
83642,VICOSA ,MG,-20.76,-42.86,31/01/1981,1,1981,65.2,28.130435,18.13913
83642,VICOSA ,MG,-20.76,-42.86,28/02/1981,2,1981,108.7,28.803846,17.526923
83642,VICOSA ,MG,-20.76,-42.86,31/03/1981,3,1981,114.6,28.107407,18.407407
83642,VICOSA ,MG,-20.76,-42.86,30/04/1981,4,1981,23.3,25.58,14.52
83642,VICOSA ,MG,-20.76,-42.86,31/05/1981,5,1981,6.9,24.751613,13.190323
83642,VICOSA ,MG,-20.76,-42.86,30/06/1981,6,1981,30.7,22.767857,11.335714
83642,VICOSA ,MG,-20.76,-42.86,31/07/1981,7,1981,0,22.745161,9.093548
83642,VICOSA ,MG,-20.76,-42.86,31/08/1981,8,1981,33.9,24.355172,11.358621
83642,VICOSA ,MG,-20.76,-42.86,30/09/1981,9,1981,11,26.172414,13.193103
83642,VICOSA ,MG,-20.76,-42.86,31/10/1981,10,1981,54.8,24.042857,15.980952
83642,VICOSA ,MG,-20.76,-42.86,30/11/1981,11,1981,300.1,26.968966,18.217241
83642,VICOSA ,MG,-20.76,-42.86,31/12/1981,12,1981,170.2,26.463333,17.96
83642,VICOSA ,MG,-20.76,-42.86,31/01/1982,1,1982,257.9,26.016129,18.3
83642,VICOSA ,MG,-20.76,-42.86,28/02/1982,2,1982,176.3,28.65,17.553571
83642,VICOSA ,MG,-20.76,-42.86,31/03/1982,3,1982,269.5,26.4,19.010345
83642,VICOSA ,MG,-20.76,-42.86,30/04/1982,4,1982,18.5,24.943333,14.97
83642,VICOSA ,MG,-20.76,-42.86,31/05/1982,5,1982,11.3,23.333333,12.514815
83642,VICOSA ,MG,-20.76,-42.86,30/06/1982,6,1982,26.8,23.97,12.79
83642,VICOSA ,MG,-20.76,-42.86,31/07/1982,7,1982,18.2,23.806897,11.293103
83642,VICOSA ,MG,-20.76,-42.86,31/08/1982,8,1982,6.7,24.833333,13.19
83642,VICOSA ,MG,-20.76,-42.86,30/09/1982,9,1982,19.8,25.353571,13.267857
83642,VICOSA ,MG,-20.76,-42.86,31/10/1982,10,1982,91.8,26.741935,16.825806
83642,VICOSA ,MG,-20.76,-42.86,30/11/1982,11,1982,77.6,30.346667,18.146667
83642,VICOSA ,MG,-20.76,-42.86,31/12/1982,12,1982,324.8,25.978571,18.235714
83642,VICOSA ,MG,-20.76,-42.86,31/01/1983,1,1983,205.2,26.734783,18.808696
83642,VICOSA ,MG,-20.76,-42.86,28/02/1983,2,1983,126,28.536842,18.794737
83642,VICOSA ,MG,-20.76,-42.86,31/03/1983,3,1983,121.2,27.368,18.884
83642,VICOSA ,MG,-20.76,-42.86,30/04/1983,4,1983,41.1,25.780952,16.642857
83642,VICOSA ,MG,-20.76,-42.86,31/05/1983,5,1983,55.1,24.4625,15.541667
83642,VICOSA ,MG,-20.76,-42.86,30/06/1983,6,1983,2,24.159091,13.268182
83642,VICOSA ,MG,-20.76,-42.86,31/07/1983,7,1983,12.6,24.352174,11.708696
83642,VICOSA ,MG,-20.76,-42.86,31/08/1983,8,1983,0.5,25.1,11.344444
83642,VICOSA ,MG,-20.76,-42.86,30/09/1983,9,1983,74.7,23.589474,15.484211
83642,VICOSA ,MG,-20.76,-42.86,31/10/1983,10,1983,123.1,24.477273,16.509091
83642,VICOSA ,MG,-20.76,-42.86,30/11/1983,11,1983,123.2,26.432,17.76
83642,VICOSA ,MG,-20.76,-42.86,31/12/1983,12,1983,2.6,,
83642,VICOSA ,MG,-20.76,-42.86,30/09/1990,9,1990,48.3,25.066667,13.46
83642,VICOSA ,MG,-20.76,-42.86,31/10/1990,10,1990,46.8,27.070968,16.493548
83642,VICOSA ,MG,-20.76,-42.86,30/11/1990,11,1990,153.1,30.213333,18.59
83642,VICOSA ,MG,-20.76,-42.86,31/12/1990,12,1990,212.7,28.293548,18.083871
83642,VICOSA ,MG,-20.76,-42.86,31/01/1991,1,1991,496.8,26.393548,18.832258
83642,VICOSA ,MG,-20.76,-42.86,28/02/1991,2,1991,156.6,28.189286,19.046429
83642,VICOSA ,MG,-20.76,-42.86,31/03/1991,3,1991,208.4,27.567742,18.348387
83642,VICOSA ,MG,-20.76,-42.86,30/04/1991,4,1991,51.5,26.206667,16.38
83642,VICOSA ,MG,-20.76,-42.86,31/05/1991,5,1991,24.9,24.412903,13.790323
83642,VICOSA ,MG,-20.76,-42.86,30/06/1991,6,1991,6.2,24.453333,13.146667
83642,VICOSA ,MG,-20.76,-42.86,31/07/1991,7,1991,8.5,23.687097,11.596774
83642,VICOSA ,MG,-20.76,-42.86,31/08/1991,8,1991,0,25.251613,11.732258
83642,VICOSA ,MG,-20.76,-42.86,30/09/1991,9,1991,78.1,25.21,13.77
83642,VICOSA ,MG,-20.76,-42.86,31/10/1991,10,1991,109,26.283871,16.193548
83642,VICOSA ,MG,-20.76,-42.86,30/11/1991,11,1991,223.2,27.18,17.55
83642,VICOSA ,MG,-20.76,-42.86,31/12/1991,12,1991,231.6,28.929032,18.825806
83642,VICOSA ,MG,-20.76,-42.86,31/01/1992,1,1992,299.9,26.03871,18.974194
83642,VICOSA ,MG,-20.76,-42.86,29/02/1992,2,1992,161.8,26.951724,17.465517
83642,VICOSA ,MG,-20.76,-42.86,31/03/1992,3,1992,33.6,27.712903,16.380645
83642,VICOSA ,MG,-20.76,-42.86,30/04/1992,4,1992,138.2,27.033333,17.956667
83642,VICOSA ,MG,-20.76,-42.86,31/05/1992,5,1992,64.6,25.696774,15.464516
83642,VICOSA ,MG,-20.76,-42.86,30/06/1992,6,1992,3.9,24.093333,11.666667
83642,VICOSA ,MG,-20.76,-42.86,31/07/1992,7,1992,5.5,23.509677,11.225806
83642,VICOSA ,MG,-20.76,-42.86,31/08/1992,8,1992,23.5,23.916129,12.690323
83642,VICOSA ,MG,-20.76,-42.86,30/09/1992,9,1992,110.3,23.063333,14.793333
83642,VICOSA ,MG,-20.76,-42.86,31/10/1992,10,1992,97.7,25.341935,16.532258
83642,VICOSA ,MG,-20.76,-42.86,30/11/1992,11,1992,342.8,26.39,17.363333
83642,VICOSA ,MG,-20.76,-42.86,31/12/1992,12,1992,174.1,27.090323,17.290323
83642,VICOSA ,MG,-20.76,-42.86,31/01/1993,1,1993,196.9,29.229032,17.877419
83642,VICOSA ,MG,-20.76,-42.86,28/02/1993,2,1993,51.3,28.971429,18.435714
83642,VICOSA ,MG,-20.76,-42.86,31/03/1993,3,1993,79.9,30.077419,18.019355
83642,VICOSA ,MG,-20.76,-42.86,30/04/1993,4,1993,36.1,28.023333,17.656667
83642,VICOSA ,MG,-20.76,-42.86,31/05/1993,5,1993,8.1,24.3,13.732258
83642,VICOSA ,MG,-20.76,-42.86,30/06/1993,6,1993,27.7,23.486667,10.736667
83642,VICOSA ,MG,-20.76,-42.86,31/07/1993,7,1993,0.3,25.970968,10.919355
83642,VICOSA ,MG,-20.76,-42.86,31/08/1993,8,1993,2,25.329032,11.664516
83642,VICOSA ,MG,-20.76,-42.86,30/09/1993,9,1993,31,28.11,14.443333
83642,VICOSA ,MG,-20.76,-42.86,31/10/1993,10,1993,137.6,28.064516,15.506452
83642,VICOSA ,MG,-20.76,-42.86,30/11/1993,11,1993,93.4,29.483333,17.576667
83642,VICOSA ,MG,-20.76,-42.86,31/12/1993,12,1993,219.4,27.674194,18.187097
83642,VICOSA ,MG,-20.76,-42.86,31/01/1994,1,1994,332.5,27.641935,18.725806
83642,VICOSA ,MG,-20.76,-42.86,28/02/1994,2,1994,28.1,31.557143,18.289286
83642,VICOSA ,MG,-20.76,-42.86,31/03/1994,3,1994,353.2,26.977419,18.309677
83642,VICOSA ,MG,-20.76,-42.86,30/04/1994,4,1994,117.6,25.953333,15.95
83642,VICOSA ,MG,-20.76,-42.86,31/05/1994,5,1994,41.4,25.619355,14.867742
83642,VICOSA ,MG,-20.76,-42.86,30/06/1994,6,1994,20,23.753333,10.71
83642,VICOSA ,MG,-20.76,-42.86,31/07/1994,7,1994,5.8,23.816129,10.122581
83642,VICOSA ,MG,-20.76,-42.86,31/08/1994,8,1994,0.8,24.76129,9.748387
83642,VICOSA ,MG,-20.76,-42.86,30/09/1994,9,1994,0,27.113333,11.926667
83642,VICOSA ,MG,-20.76,-42.86,31/10/1994,10,1994,59.8,28.232258,15.83871
83642,VICOSA ,MG,-20.76,-42.86,31/01/1995,1,1995,105.3,31.367742,18.645161
83642,VICOSA ,MG,-20.76,-42.86,28/02/1995,2,1995,91.5,29.107143,18.539286
83642,VICOSA ,MG,-20.76,-42.86,31/03/1995,3,1995,192.8,28.451613,17.558065
83642,VICOSA ,MG,-20.76,-42.86,30/04/1995,4,1995,63.8,26.696667,16.35
83642,VICOSA ,MG,-20.76,-42.86,31/05/1995,5,1995,34.2,24.806452,14.680645
83642,VICOSA ,MG,-20.76,-42.86,30/06/1995,6,1995,5,24.52,9.683333
83642,VICOSA ,MG,-20.76,-42.86,31/07/1995,7,1995,6.8,25.393548,11.754839
83642,VICOSA ,MG,-20.76,-42.86,31/08/1995,8,1995,0,27.970968,12.003226
83642,VICOSA ,MG,-20.76,-42.86,30/09/1995,9,1995,6.2,26.976667,13.74
83642,VICOSA ,MG,-20.76,-42.86,31/10/1995,10,1995,88.7,27.229032,16.56129
83642,VICOSA ,MG,-20.76,-42.86,30/11/1995,11,1995,253.9,26.003333,16.913333
83642,VICOSA ,MG,-20.76,-42.86,31/12/1995,12,1995,260.8,27.035714,18.264286
83642,VICOSA ,MG,-20.76,-42.86,31/01/1996,1,1996,85.2,29.2,18.43871
83642,VICOSA ,MG,-20.76,-42.86,29/02/1996,2,1996,72.5,30.848276,18.555172
83642,VICOSA ,MG,-20.76,-42.86,31/03/1996,3,1996,99,29.983871,18.451613
83642,VICOSA ,MG,-20.76,-42.86,30/04/1996,4,1996,94.7,27.02,15.2
83642,VICOSA ,MG,-20.76,-42.86,31/05/1996,5,1996,51,24.503226,12.222581
83642,VICOSA ,MG,-20.76,-42.86,30/06/1996,6,1996,0.8,24.56,10.043333
83642,VICOSA ,MG,-20.76,-42.86,31/07/1996,7,1996,0,23.76129,9.583871
83642,VICOSA ,MG,-20.76,-42.86,31/08/1996,8,1996,11.3,24.329032,10.651613
83642,VICOSA ,MG,-20.76,-42.86,30/09/1996,9,1996,68.1,24.74,14.436667
83642,VICOSA ,MG,-20.76,-42.86,31/10/1996,10,1996,152.4,27.212903,16.309677
83642,VICOSA ,MG,-20.76,-42.86,30/11/1996,11,1996,230.8,25.57,17.206667
83642,VICOSA ,MG,-20.76,-42.86,31/12/1996,12,1996,272.1,28.212903,18.893548
83642,VICOSA ,MG,-20.76,-42.86,31/07/1997,7,1997,5.4,25.045161,9.670968
83642,VICOSA ,MG,-20.76,-42.86,31/08/1997,8,1997,1.7,25.945161,9.393548
83642,VICOSA ,MG,-20.76,-42.86,30/09/1997,9,1997,73,27.64,15.273333
83642,VICOSA ,MG,-20.76,-42.86,31/10/1997,10,1997,131.9,27.680645,16.825806
83642,VICOSA ,MG,-20.76,-42.86,30/11/1997,11,1997,180.3,29.543333,18.746667
83642,VICOSA ,MG,-20.76,-42.86,31/12/1997,12,1997,238.9,29.732258,19.545161
83642,VICOSA ,MG,-20.76,-42.86,31/01/1998,1,1998,157.7,30.041935,19.896774
83642,VICOSA ,MG,-20.76,-42.86,28/02/1998,2,1998,169.1,30.842857,19.646429
83642,VICOSA ,MG,-20.76,-42.86,31/03/1998,3,1998,78.7,29.745161,19.387097
83642,VICOSA ,MG,-20.76,-42.86,30/04/1998,4,1998,25.4,28.86,17.693333
83642,VICOSA ,MG,-20.76,-42.86,31/05/1998,5,1998,72.5,25.374194,13.358065
83642,VICOSA ,MG,-20.76,-42.86,30/06/1998,6,1998,0.2,22.98,11.466667
83642,VICOSA ,MG,-20.76,-42.86,31/07/1998,7,1998,0.5,24.577419,10.751613
83642,VICOSA ,MG,-20.76,-42.86,31/08/1998,8,1998,49.6,26.067742,14.3
83642,VICOSA ,MG,-20.76,-42.86,30/09/1998,9,1998,5.6,27.533333,15.426667
83642,VICOSA ,MG,-20.76,-42.86,31/10/1998,10,1998,263.9,25.258065,16.622581
83642,VICOSA ,MG,-20.76,-42.86,30/11/1998,11,1998,216.9,25.673333,16.923333
83642,VICOSA ,MG,-20.76,-42.86,31/12/1998,12,1998,105.2,28.854839,18.222581
83642,VICOSA ,MG,-20.76,-42.86,31/01/1999,1,1999,154.2,30.341935,18.870968
83642,VICOSA ,MG,-20.76,-42.86,28/02/1999,2,1999,88.1,29.935714,18.375
83642,VICOSA ,MG,-20.76,-42.86,31/03/1999,3,1999,275.3,28.535484,17.858065
83642,VICOSA ,MG,-20.76,-42.86,30/04/1999,4,1999,36.1,27.786667,16.453333
83642,VICOSA ,MG,-20.76,-42.86,31/05/1999,5,1999,2,25.412903,11.677419
83642,VICOSA ,MG,-20.76,-42.86,30/06/1999,6,1999,13.2,24.213333,11.533333
83642,VICOSA ,MG,-20.76,-42.86,31/07/1999,7,1999,4.2,24.383871,12.406452
83642,VICOSA ,MG,-20.76,-42.86,31/08/1999,8,1999,0,25.909677,8.929032
83642,VICOSA ,MG,-20.76,-42.86,30/09/1999,9,1999,50.7,27.063333,12.806667
83642,VICOSA ,MG,-20.76,-42.86,31/10/1999,10,1999,118,25.216129,14.670968
83642,VICOSA ,MG,-20.76,-42.86,30/11/1999,11,1999,357.2,25.526667,16.053333
83642,VICOSA ,MG,-20.76,-42.86,31/12/1999,12,1999,108.9,27.774194,18.690323
83642,VICOSA ,MG,-20.76,-42.86,31/01/2000,1,2000,295.9,28.196774,19.045161
83642,VICOSA ,MG,-20.76,-42.86,29/02/2000,2,2000,148,28.865517,18.572414
83642,VICOSA ,MG,-20.76,-42.86,31/03/2000,3,2000,105.5,27.332258,18.3
83642,VICOSA ,MG,-20.76,-42.86,30/04/2000,4,2000,37.1,26.68,15.48
83642,VICOSA ,MG,-20.76,-42.86,31/05/2000,5,2000,6,25.370968,12.967742
83642,VICOSA ,MG,-20.76,-42.86,30/06/2000,6,2000,14.4,24.856667,10.593333
83642,VICOSA ,MG,-20.76,-42.86,31/07/2000,7,2000,10.1,22.625806,11.158065
83642,VICOSA ,MG,-20.76,-42.86,31/08/2000,8,2000,19.1,25.616129,11.66129
83642,VICOSA ,MG,-20.76,-42.86,31/10/2000,10,2000,66.7,29.7,16.970968
83642,VICOSA ,MG,-20.76,-42.86,30/11/2000,11,2000,206.9,26.6,18.226667
83642,VICOSA ,MG,-20.76,-42.86,31/12/2000,12,2000,228.5,28.796774,19.093548
83642,VICOSA ,MG,-20.76,-42.86,31/01/2001,1,2001,171.9,29.490323,18.783871
83642,VICOSA ,MG,-20.76,-42.86,28/02/2001,2,2001,48,32.425,19.510714
83642,VICOSA ,MG,-20.76,-42.86,31/03/2001,3,2001,148.3,30.125806,18.435484
83642,VICOSA ,MG,-20.76,-42.86,30/04/2001,4,2001,33.7,29.696667,16.86
83642,VICOSA ,MG,-20.76,-42.86,31/05/2001,5,2001,59.5,26.322581,14.603226
83642,VICOSA ,MG,-20.76,-42.86,30/06/2001,6,2001,0.2,25.61,13.256667
83642,VICOSA ,MG,-20.76,-42.86,31/07/2001,7,2001,2,24.693548,11.63871
83642,VICOSA ,MG,-20.76,-42.86,31/08/2001,8,2001,6.4,26.535484,12.412903
83642,VICOSA ,MG,-20.76,-42.86,30/09/2001,9,2001,80.1,25.866667,14.28
83642,VICOSA ,MG,-20.76,-42.86,31/10/2001,10,2001,153.2,26.729032,16.174194
83642,VICOSA ,MG,-20.76,-42.86,30/11/2001,11,2001,232.5,27.703333,18.683333
83642,VICOSA ,MG,-20.76,-42.86,31/12/2001,12,2001,224.3,27.064516,18.748387
83642,VICOSA ,MG,-20.76,-42.86,31/01/2002,1,2002,270,28.625806,19.006452
83642,VICOSA ,MG,-20.76,-42.86,28/02/2002,2,2002,279.8,27.978571,19.553571
83642,VICOSA ,MG,-20.76,-42.86,31/03/2002,3,2002,98.5,29.793548,18.306452
83642,VICOSA ,MG,-20.76,-42.86,30/04/2002,4,2002,1.8,30.836667,17.116667
83642,VICOSA ,MG,-20.76,-42.86,31/05/2002,5,2002,38.3,26.316667,15.280645
83642,VICOSA ,MG,-20.76,-42.86,30/06/2002,6,2002,2,26.22,12.203333
83642,VICOSA ,MG,-20.76,-42.86,31/07/2002,7,2002,1.4,24.803226,12.406667
83642,VICOSA ,MG,-20.76,-42.86,31/08/2002,8,2002,1.1,27.393333,12.970968
83642,VICOSA ,MG,-20.76,-42.86,30/09/2002,9,2002,73.3,25.036667,14.77931
83642,VICOSA ,MG,-20.76,-42.86,31/10/2002,10,2002,30,29.858065,16.248387
83642,VICOSA ,MG,-20.76,-42.86,30/11/2002,11,2002,198.9,27.75,18.4
83642,VICOSA ,MG,-20.76,-42.86,31/12/2002,12,2002,278.6,28.646667,19.706452
83642,VICOSA ,MG,-20.76,-42.86,31/01/2003,1,2003,440.3,28.364516,20.112903
83642,VICOSA ,MG,-20.76,-42.86,28/02/2003,2,2003,27.9,31.110714,19.032143
83642,VICOSA ,MG,-20.76,-42.86,31/03/2003,3,2003,78.4,29.319355,18.983871
83642,VICOSA ,MG,-20.76,-42.86,30/04/2003,4,2003,16.6,28.446667,16.436667
83642,VICOSA ,MG,-20.76,-42.86,31/05/2003,5,2003,21.2,25.987097,12.632258
83642,VICOSA ,MG,-20.76,-42.86,30/06/2003,6,2003,0,26.953333,11.213333
83642,VICOSA ,MG,-20.76,-42.86,31/07/2003,7,2003,13.1,25.409677,10.009677
83642,VICOSA ,MG,-20.76,-42.86,31/08/2003,8,2003,51.9,24.177419,12.212903
83642,VICOSA ,MG,-20.76,-42.86,30/09/2003,9,2003,47.8,26.433333,14.346667
83642,VICOSA ,MG,-20.76,-42.86,31/10/2003,10,2003,27.7,27.996774,15.716129
83642,VICOSA ,MG,-20.76,-42.86,30/11/2003,11,2003,163.8,27.81,17.756667
83642,VICOSA ,MG,-20.76,-42.86,31/12/2003,12,2003,252.1,29.132258,19.403226
83642,VICOSA ,MG,-20.76,-42.86,31/01/2004,1,2004,405.9,27.312903,18.7
83642,VICOSA ,MG,-20.76,-42.86,29/02/2004,2,2004,416.8,27.686207,18.686207
83642,VICOSA ,MG,-20.76,-42.86,31/03/2004,3,2004,174.4,27.864516,17.545161
83642,VICOSA ,MG,-20.76,-42.86,30/04/2004,4,2004,136.7,26.4,17.363333
83642,VICOSA ,MG,-20.76,-42.86,31/05/2004,5,2004,43.5,23.945161,14.548387
83642,VICOSA ,MG,-20.76,-42.86,30/06/2004,6,2004,40.1,22.803333,11.72
83642,VICOSA ,MG,-20.76,-42.86,31/07/2004,7,2004,35.7,22.241935,11.754839
83642,VICOSA ,MG,-20.76,-42.86,31/08/2004,8,2004,0.2,25.193548,11.264516
83642,VICOSA ,MG,-20.76,-42.86,30/09/2004,9,2004,0,28.21,13.746667
83642,VICOSA ,MG,-20.76,-42.86,31/10/2004,10,2004,66.2,26.909677,16.712903
83642,VICOSA ,MG,-20.76,-42.86,30/11/2004,11,2004,195.9,27.2,17.64
83642,VICOSA ,MG,-20.76,-42.86,31/12/2004,12,2004,282.6,27.341935,18.964516
83642,VICOSA ,MG,-20.76,-42.86,31/01/2005,1,2005,203.2,28.096774,19.487097
83642,VICOSA ,MG,-20.76,-42.86,28/02/2005,2,2005,200.2,28.664286,18.514286
83642,VICOSA ,MG,-20.76,-42.86,31/03/2005,3,2005,267.5,28.222581,19.177419
83642,VICOSA ,MG,-20.76,-42.86,30/04/2005,4,2005,57.6,27.543333,17.8
83642,VICOSA ,MG,-20.76,-42.86,31/05/2005,5,2005,45,25.241935,14.719355
83642,VICOSA ,MG,-20.76,-42.86,30/06/2005,6,2005,32.7,23.87,13.153333
83642,VICOSA ,MG,-20.76,-42.86,31/07/2005,7,2005,20.3,23.093548,11.596667
83642,VICOSA ,MG,-20.76,-42.86,31/08/2005,8,2005,37.4,25.929032,12.935484
83642,VICOSA ,MG,-20.76,-42.86,30/09/2005,9,2005,67.7,25.416667,15.916667
83642,VICOSA ,MG,-20.76,-42.86,31/10/2005,10,2005,76.2,28.964516,16.606452
83642,VICOSA ,MG,-20.76,-42.86,30/11/2005,11,2005,137,25.22,17.923333
83642,VICOSA ,MG,-20.76,-42.86,31/12/2005,12,2005,291.2,26.722581,17.493548
83642,VICOSA ,MG,-20.76,-42.86,31/01/2006,1,2006,180,29.63871,18.43871
83642,VICOSA ,MG,-20.76,-42.86,28/02/2006,2,2006,84.8,30.332143,19.296429
83642,VICOSA ,MG,-20.76,-42.86,31/03/2006,3,2006,186.5,28.683871,19.229032
83642,VICOSA ,MG,-20.76,-42.86,30/04/2006,4,2006,56,26.726667,16.97
83642,VICOSA ,MG,-20.76,-42.86,31/05/2006,5,2006,6.4,24.670968,12.677419
83642,VICOSA ,MG,-20.76,-42.86,30/06/2006,6,2006,11.6,23.753333,11.193333
83642,VICOSA ,MG,-20.76,-42.86,31/07/2006,7,2006,6.3,24.906452,9.564516
83642,VICOSA ,MG,-20.76,-42.86,31/08/2006,8,2006,13.3,25.693548,12.809677
83642,VICOSA ,MG,-20.76,-42.86,30/09/2006,9,2006,72.9,25.18,14.033333
83642,VICOSA ,MG,-20.76,-42.86,31/10/2006,10,2006,199.9,25.954839,17.316129
83642,VICOSA ,MG,-20.76,-42.86,30/11/2006,11,2006,185.2,26.316667,18.103333
83642,VICOSA ,MG,-20.76,-42.86,31/12/2006,12,2006,200,27.380645,19.56129
83642,VICOSA ,MG,-20.76,-42.86,31/01/2007,1,2007,460.7,27.074194,19.864516
83642,VICOSA ,MG,-20.76,-42.86,28/02/2007,2,2007,90.5,28.635714,18.703571
83642,VICOSA ,MG,-20.76,-42.86,31/03/2007,3,2007,45.5,30,17.970968
83642,VICOSA ,MG,-20.76,-42.86,30/04/2007,4,2007,38.3,27.723333,17.186667
83642,VICOSA ,MG,-20.76,-42.86,31/05/2007,5,2007,14.7,25.129032,12.783871
83642,VICOSA ,MG,-20.76,-42.86,30/06/2007,6,2007,2.2,25.216667,10.706667
83642,VICOSA ,MG,-20.76,-42.86,31/07/2007,7,2007,6.1,24.648387,11.293548
83642,VICOSA ,MG,-20.76,-42.86,31/08/2007,8,2007,0,26.851613,11.148387
83642,VICOSA ,MG,-20.76,-42.86,30/09/2007,9,2007,29.7,27.686667,13.713333
83642,VICOSA ,MG,-20.76,-42.86,31/10/2007,10,2007,55.5,29.454839,16.635484
83642,VICOSA ,MG,-20.76,-42.86,30/11/2007,11,2007,62.2,27.943333,18.096667
83642,VICOSA ,MG,-20.76,-42.86,31/12/2007,12,2007,204.1,29.587097,18.493548
83642,VICOSA ,MG,-20.76,-42.86,31/01/2008,1,2008,220.1,27.219355,18.054839
83642,VICOSA ,MG,-20.76,-42.86,29/02/2008,2,2008,112.7,28.893103,18.97931
83642,VICOSA ,MG,-20.76,-42.86,31/03/2008,3,2008,239.2,28.096774,18.613333
83642,VICOSA ,MG,-20.76,-42.86,30/04/2008,4,2008,62.8,27.69,17.853333
83642,VICOSA ,MG,-20.76,-42.86,31/05/2008,5,2008,7.2,25.390323,12.93871
83642,VICOSA ,MG,-20.76,-42.86,30/06/2008,6,2008,12.7,23.666667,12.373333
83642,VICOSA ,MG,-20.76,-42.86,31/07/2008,7,2008,0.2,24.906452,9.535484
83642,VICOSA ,MG,-20.76,-42.86,31/08/2008,8,2008,15.4,26.657143,12.742857
83642,VICOSA ,MG,-20.76,-42.86,30/09/2008,9,2008,147.4,25.903333,13.417241
83642,VICOSA ,MG,-20.76,-42.86,31/10/2008,10,2008,41.4,27.677419,17.145161
83642,VICOSA ,MG,-20.76,-42.86,30/11/2008,11,2008,224.8,26.293333,17.88
83642,VICOSA ,MG,-20.76,-42.86,31/12/2008,12,2008,605.7,26.103226,18.529032
83642,VICOSA ,MG,-20.76,-42.86,31/01/2009,1,2009,253.1,28.058065,19.5
83642,VICOSA ,MG,-20.76,-42.86,28/02/2009,2,2009,224.1,29.357143,19.35
83642,VICOSA ,MG,-20.76,-42.86,31/03/2009,3,2009,243.1,29.206452,19.087097
83642,VICOSA ,MG,-20.76,-42.86,30/04/2009,4,2009,90.9,26.786667,17.046667
83642,VICOSA ,MG,-20.76,-42.86,31/05/2009,5,2009,9.6,25.329032,14.103226
83642,VICOSA ,MG,-20.76,-42.86,30/06/2009,6,2009,53.6,23.32,12.476667
83642,VICOSA ,MG,-20.76,-42.86,31/07/2009,7,2009,14.6,24.709677,13.412903
83642,VICOSA ,MG,-20.76,-42.86,31/08/2009,8,2009,13.7,24.783871,12.880645
83642,VICOSA ,MG,-20.76,-42.86,30/09/2009,9,2009,72.2,28.393333,16.653333
83642,VICOSA ,MG,-20.76,-42.86,31/10/2009,10,2009,127.9,27.619355,18.116129
83642,VICOSA ,MG,-20.76,-42.86,30/11/2009,11,2009,131.5,29.786667,19.026667
83642,VICOSA ,MG,-20.76,-42.86,31/12/2009,12,2009,333.1,27.690323,19.322581
83642,VICOSA ,MG,-20.76,-42.86,31/01/2010,1,2010,117.7,30.806452,19.216129
83642,VICOSA ,MG,-20.76,-42.86,28/02/2010,2,2010,37.8,31.528571,18.932143
83642,VICOSA ,MG,-20.76,-42.86,31/03/2010,3,2010,192.5,29.167742,19.064516
83642,VICOSA ,MG,-20.76,-42.86,30/04/2010,4,2010,18.3,27.133333,16.3
83642,VICOSA ,MG,-20.76,-42.86,31/05/2010,5,2010,45.8,25.012903,13.945161
83642,VICOSA ,MG,-20.76,-42.86,30/06/2010,6,2010,0.9,23.51,9.903333
83642,VICOSA ,MG,-20.76,-42.86,31/07/2010,7,2010,0,24.96129,12.383871
83642,VICOSA ,MG,-20.76,-42.86,31/08/2010,8,2010,0.2,26.106452,9.867742
83642,VICOSA ,MG,-20.76,-42.86,30/09/2010,9,2010,22.8,27.086667,13.31
83642,VICOSA ,MG,-20.76,-42.86,31/10/2010,10,2010,158.8,26.412903,16.854839
83642,VICOSA ,MG,-20.76,-42.86,30/11/2010,11,2010,402.7,26.306667,18.3
83642,VICOSA ,MG,-20.76,-42.86,31/12/2010,12,2010,354.1,29.322581,19.480645
83642,VICOSA ,MG,-20.76,-42.86,31/01/2011,1,2011,184.1,29.248387,19.809677
83642,VICOSA ,MG,-20.76,-42.86,28/02/2011,2,2011,84.8,30.878571,18.907143
83642,VICOSA ,MG,-20.76,-42.86,31/03/2011,3,2011,284.4,27.464516,18.980645
83642,VICOSA ,MG,-20.76,-42.86,30/04/2011,4,2011,56.9,27.066667,17.31
83642,VICOSA ,MG,-20.76,-42.86,31/05/2011,5,2011,2.6,24.716129,13.574194
