"cod","lon","lat","month_n","CCSM_tasmax","CNRM_tasmax","FGOALS_tasmax","GISS_tasmax","IPSL_tasmax","MIROC_tasmax","MPI_tasmax","MRI_tasmax"
83589,-43.43,-19.02,"3",26.1962184906006,26.3381423950195,26.1875610351562,29.1623706817627,30.5319995880127,28.0312519073486,26.397518157959,26.004810333252
83589,-43.43,-19.02,"4",24.5958919525146,24.8939018249512,25.4453792572021,28.4953498840332,29.0159816741943,26.0452861785889,24.387243270874,24.8752479553223
83589,-43.43,-19.02,"5",22.4738883972168,23.6657447814941,24.79758644104,26.7247104644775,26.7827739715576,23.1867065429688,22.4952545166016,23.3316917419434
83589,-43.43,-19.02,"6",21.084264755249,22.5538272857666,23.7553462982178,24.7537574768066,24.4820156097412,21.1768550872803,20.7815322875977,21.2258968353271
83589,-43.43,-19.02,"7",20.4908123016357,23.0660991668701,24.1163902282715,25.05246925354,24.8380908966064,21.5775852203369,20.0686588287354,21.3987197875977
83589,-43.43,-19.02,"8",21.3339099884033,25.5843124389648,26.52028465271,27.1886653900146,28.1633567810059,23.959436416626,21.3039703369141,22.7626495361328
83589,-43.43,-19.02,"9",24.2261905670166,28.0436897277832,28.7230281829834,30.0712909698486,32.2997360229492,27.3979873657227,24.0561561584473,26.0354461669922
83592,-42.13,-19.73,"1",27.1134777069092,27.6012630462646,27.6082630157471,28.8534679412842,33.4490394592285,29.0246810913086,27.6112384796143,27.598217010498
83592,-42.13,-19.73,"10",25.4964504241943,26.8986396789551,26.8922729492188,29.6902656555176,35.4491004943848,27.0710220336914,26.5092067718506,27.9951553344727
83592,-42.13,-19.73,"11",26.3844413757324,26.6188182830811,26.4851303100586,30.0917110443115,35.9905052185059,28.36696434021,26.3438682556152,27.8981781005859
83592,-42.13,-19.73,"12",26.5888862609863,27.024112701416,26.7670097351074,29.4811134338379,35.1591606140137,28.636510848999,26.8967418670654,27.4940395355225
83592,-42.13,-19.73,"2",27.0967903137207,27.3101634979248,27.4714164733887,28.048397064209,32.0856781005859,28.4784984588623,27.4141578674316,27.0764808654785
83592,-42.13,-19.73,"3",26.2028312683105,26.5148239135742,26.3178577423096,27.6537036895752,31.2393283843994,27.6044292449951,26.8537559509277,26.765811920166
83592,-42.13,-19.73,"4",24.5411415100098,25.0310726165771,25.3238201141357,27.0169868469238,29.5915584564209,25.5988864898682,24.7956142425537,25.4304027557373
83592,-42.13,-19.73,"5",22.411304473877,23.684211730957,24.461275100708,25.5136585235596,27.3503742218018,22.9070816040039,23.1039524078369,23.9880542755127
83592,-42.13,-19.73,"6",21.0162601470947,22.5239200592041,23.4208087921143,23.990140914917,25.0606098175049,20.9767322540283,21.5538444519043,21.9727077484131
83592,-42.13,-19.73,"7",20.3596382141113,22.8996028900146,23.7158756256104,24.2758235931396,25.3102359771729,21.1315956115723,20.8241081237793,22.0964450836182
83592,-42.13,-19.73,"8",20.8942813873291,25.2844734191895,25.7971076965332,26.0444278717041,28.6252002716064,23.0561637878418,21.9036903381348,23.2477397918701
83592,-42.13,-19.73,"9",23.28564453125,27.3800373077393,27.7088661193848,28.4737548828125,32.7793197631836,25.9098567962646,24.4258041381836,26.151123046875
83595,-41.07,-19.49,"1",28.2037200927734,28.9823951721191,27.6883583068848,28.6583671569824,33.8705787658691,28.0567512512207,28.1436386108398,28.5373363494873
83595,-41.07,-19.49,"10",26.0638332366943,27.7142448425293,26.4202518463135,29.5483322143555,35.0735054016113,26.1545600891113,27.1130828857422,28.5967464447021
83595,-41.07,-19.49,"11",27.3902530670166,27.6270790100098,26.3107051849365,30.0416965484619,35.8193969726562,27.3834991455078,27.082691192627,28.7464160919189
83595,-41.07,-19.49,"12",27.9550170898438,28.4508666992188,26.8313407897949,29.4899559020996,35.2755508422852,27.6340312957764,27.5389041900635,28.4466915130615
83595,-41.07,-19.49,"2",28.2539672851562,28.4791450500488,27.5638961791992,27.5104236602783,32.6177978515625,27.7129726409912,27.9476337432861,28.0466766357422
83595,-41.07,-19.49,"3",27.3955726623535,27.5329551696777,26.4213771820068,27.0688381195068,31.7123222351074,26.9739208221436,27.3498020172119,27.7591686248779
83595,-41.07,-19.49,"4",25.7767963409424,25.9532356262207,25.3701839447021,26.5918445587158,30.0119190216064,25.1057758331299,25.4938144683838,26.4927215576172
83595,-41.07,-19.49,"5",23.6257514953613,24.703254699707,24.3935623168945,25.3953628540039,27.7854461669922,22.6641082763672,23.9502544403076,25.1660442352295
83595,-41.07,-19.49,"6",22.2493476867676,23.6702518463135,23.2791976928711,24.2604446411133,25.4947738647461,20.9001960754395,22.5617389678955,23.3703308105469
83595,-41.07,-19.49,"7",21.4998321533203,23.8950614929199,23.2499351501465,24.4382152557373,25.4770946502686,20.897123336792,21.8823146820068,23.3918685913086
83595,-41.07,-19.49,"8",21.8110656738281,25.9093284606934,24.8139095306396,25.9769325256348,28.4753303527832,22.3215236663818,22.8235454559326,24.3713893890381
83595,-41.07,-19.49,"9",23.7978763580322,27.8528079986572,26.5081195831299,28.2344913482666,32.2649955749512,24.9022235870361,25.0971488952637,26.7378635406494
83639,-41.9,-20.51,"1",27.8181686401367,26.5484828948975,27.2001838684082,27.7061805725098,32.8462715148926,28.3371334075928,27.9490203857422,28.2024307250977
83639,-41.9,-20.51,"10",25.5485229492188,24.5260124206543,25.5024547576904,27.4765396118164,34.3060760498047,25.3782253265381,26.2517261505127,27.9120426177979
83639,-41.9,-20.51,"11",26.5860805511475,24.8230857849121,25.6697845458984,28.1285934448242,35.002555847168,26.9224281311035,26.306734085083,27.9879035949707
83639,-41.9,-20.51,"12",27.0729064941406,25.5470142364502,26.2761783599854,28.0062980651855,34.4956855773926,27.6755771636963,27.1202831268311,27.833309173584
83639,-41.9,-20.51,"2",27.8701648712158,26.2338905334473,27.1077919006348,27.0205879211426,31.4249229431152,27.8862495422363,27.7528285980225,27.7702045440674
83639,-41.9,-20.51,"3",26.9300346374512,25.4490871429443,26.0656890869141,26.7783832550049,30.7062149047852,26.9816493988037,27.110933303833,27.336742401123
83639,-41.9,-20.51,"4",25.2721767425537,23.9909000396729,24.9287300109863,26.1517066955566,29.1635265350342,25.161205291748,25.1308345794678,25.8245239257812
83639,-41.9,-20.51,"5",23.3475341796875,22.6139812469482,23.9107112884521,24.7592544555664,27.1013069152832,22.8076763153076,23.6158905029297,24.493766784668
83639,-41.9,-20.51,"6",22.0448322296143,21.4000415802002,22.8820114135742,23.3510055541992,24.9697093963623,21.0182609558105,22.2194766998291,22.5769577026367
83639,-41.9,-20.51,"7",21.3678092956543,21.5737056732178,23.141544342041,23.4699783325195,25.1118297576904,20.891580581665,21.4510269165039,22.6273803710938
83639,-41.9,-20.51,"8",21.7169818878174,23.5421619415283,24.8324432373047,24.6508140563965,28.0566959381104,22.2902793884277,22.3214206695557,23.5704650878906
83639,-41.9,-20.51,"9",23.7567310333252,24.9339790344238,26.3105316162109,26.3884925842285,31.9487152099609,24.3633232116699,24.4647483825684,26.259105682373
83642,-42.86,-20.76,"1",26.4824867248535,25.8421516418457,27.2650737762451,28.4752731323242,32.0798721313477,28.8119049072266,27.2790451049805,27.195182800293
83642,-42.86,-20.76,"10",24.7901058197021,24.6672325134277,26.1347160339355,28.8525829315186,34.411491394043,26.2005939483643,25.7687339782715,27.3369007110596
83642,-42.86,-20.76,"11",25.5038948059082,24.6556663513184,25.9925994873047,29.2769660949707,34.7652549743652,27.6526126861572,25.6587467193604,27.2980442047119
83642,-42.86,-20.76,"12",25.6568946838379,25.0083961486816,26.3629589080811,28.8597259521484,33.8022193908691,28.2755889892578,26.435920715332,26.9397983551025
83642,-42.86,-20.76,"2",26.5232238769531,25.5959606170654,27.1689453125,27.8688526153564,30.7639408111572,28.2533092498779,27.035551071167,26.6523723602295
83642,-42.86,-20.76,"3",25.5500316619873,24.9133529663086,26.1092147827148,27.5184803009033,30.1089534759521,27.307014465332,26.4493408203125,26.2574405670166
83642,-42.86,-20.76,"4",23.8544864654541,23.4888935089111,25.0441875457764,26.7368659973145,28.626766204834,25.4151287078857,24.3584098815918,24.8211669921875
83642,-42.86,-20.76,"5",21.876859664917,21.9960975646973,24.1544704437256,25.1464138031006,26.5531406402588,22.8825759887695,22.7149543762207,23.4332504272461
83642,-42.86,-20.76,"6",20.5657806396484,20.7459564208984,23.1396045684814,23.4895572662354,24.3979244232178,21.0044708251953,21.1751670837402,21.3818244934082
83642,-42.86,-20.76,"7",19.9602203369141,21.1310424804688,23.5524063110352,23.8133201599121,24.8015327453613,21.0362224578857,20.4076328277588,21.5034160614014
83642,-42.86,-20.76,"8",20.5394859313965,23.4758739471436,25.6421718597412,25.529878616333,28.0314235687256,22.8450527191162,21.4400043487549,22.6098003387451
83642,-42.86,-20.76,"9",22.994327545166,25.1608180999756,27.3519115447998,27.7566986083984,32.1551780700684,25.2394485473633,23.8843955993652,25.6468067169189
83648,-40.31,-20.31,"1",27.5862770080566,27.7891712188721,26.4178371429443,27.4174098968506,31.4659881591797,26.2295227050781,27.6009788513184,27.7768840789795
83648,-40.31,-20.31,"10",25.0575370788574,24.7096118927002,23.9772090911865,26.3344058990479,31.553373336792,23.433557510376,25.5599708557129,26.3067016601562
83648,-40.31,-20.31,"11",26.2018909454346,25.3721961975098,24.5423469543457,27.1526527404785,32.5043106079102,24.7281227111816,25.9239749908447,26.8639469146729
83648,-40.31,-20.31,"12",27.052848815918,26.6732749938965,25.5124740600586,27.4054203033447,32.4653930664062,25.5013732910156,26.7429904937744,27.2806396484375
83648,-40.31,-20.31,"2",27.7790927886963,27.5873126983643,26.5037879943848,27.0107536315918,30.5499782562256,26.1928558349609,27.612024307251,27.8239517211914
83648,-40.31,-20.31,"3",27.3449039459229,26.8012161254883,25.7654495239258,26.8376846313477,29.9344387054443,25.6777629852295,27.097261428833,27.5374984741211
83648,-40.31,-20.31,"4",26.1864032745361,25.3271560668945,24.697322845459,26.3438091278076,28.5877952575684,24.2760353088379,25.6453838348389,26.2454891204834
83648,-40.31,-20.31,"5",24.54616355896,24.0766868591309,23.5845832824707,25.2502288818359,26.7829513549805,22.4137992858887,24.2757625579834,25.1243057250977
83648,-40.31,-20.31,"6",23.324068069458,23.0073661804199,22.4350452423096,24.0571212768555,24.8262805938721,20.9707069396973,23.1095142364502,23.878547668457
83648,-40.31,-20.31,"7",22.5324954986572,22.7478523254395,22.1053199768066,23.7164001464844,24.5220832824707,20.5743274688721,22.3548946380615,23.5123138427734
83648,-40.31,-20.31,"8",22.4615535736084,23.719352722168,22.8148784637451,24.2017440795898,26.5246543884277,21.0637264251709,22.7768974304199,23.8035221099854
83648,-40.31,-20.31,"9",23.641902923584,24.6332244873047,23.7620983123779,25.3279666900635,29.3535079956055,22.4715709686279,24.1451435089111,24.9894256591797
83695,-41.9,-21.2,"1",27.8869152069092,26.2569694519043,26.8992080688477,27.6357898712158,32.4314804077148,27.8617458343506,27.9746398925781,28.4017791748047
83695,-41.9,-21.2,"10",25.5926418304443,23.6782569885254,24.8586807250977,26.9383373260498,33.634593963623,24.6800079345703,26.0245018005371,27.7946224212646
83695,-41.9,-21.2,"11",26.5977020263672,24.2579174041748,25.1989784240723,27.6729335784912,34.394115447998,26.237491607666,26.1749095916748,28.017993927002
83695,-41.9,-21.2,"12",27.0616931915283,25.1121158599854,25.9386367797852,27.7463836669922,34.0755844116211,27.1199932098389,27.1034240722656,28.0009155273438
83695,-41.9,-21.2,"2",27.9733448028564,25.9153804779053,26.8396339416504,27.0606937408447,30.9738426208496,27.4808616638184,27.7850723266602,28.0306758880615
83695,-41.9,-21.2,"3",27.0517425537109,25.1417217254639,25.8702449798584,26.8323764801025,30.3475303649902,26.6078796386719,27.123836517334,27.5703659057617
83695,-41.9,-21.2,"4",25.4625873565674,23.7145919799805,24.702320098877,26.1545372009277,28.8771114349365,24.8855361938477,25.1810245513916,26.0297985076904
83695,-41.9,-21.2,"5",23.7068138122559,22.3596687316895,23.6592597961426,24.761999130249,26.8944664001465,22.6706237792969,23.7121810913086,24.7886123657227
83695,-41.9,-21.2,"6",22.4945297241211,21.1185512542725,22.6279296875,23.3308582305908,24.8197593688965,20.9484310150146,22.3592166900635,22.9711780548096
83695,-41.9,-21.2,"7",21.8137054443359,21.1793899536133,22.8231239318848,23.3776798248291,24.916467666626,20.7366905212402,21.5809535980225,22.9621181488037
83695,-41.9,-21.2,"8",22.0755043029785,22.8628044128418,24.308141708374,24.3872909545898,27.6781787872314,21.9269790649414,22.3743457794189,23.762077331543
83695,-41.9,-21.2,"9",24.0536155700684,23.8904762268066,25.6198863983154,25.908899307251,31.4658946990967,23.732292175293,24.3618717193604,26.2402782440186
