"cod","lon","lat","month_n","CCSM_prec","CNRM_prec","FGOALS_prec","GISS_prec","IPSL_prec","MIROC_prec","MPI_prec","MRI_prec"
83589,-43.43,-19.02,"4",59.8056869506836,69.4028472900391,74.285888671875,65.8882827758789,18.6143836975098,40.1016273498535,31.4486904144287,66.6057662963867
83589,-43.43,-19.02,"5",25.689474105835,29.109920501709,28.6730136871338,38.9869003295898,11.2292633056641,21.3134288787842,10.9375848770142,18.504301071167
83589,-43.43,-19.02,"6",22.7248458862305,17.0045051574707,16.1182994842529,23.7999362945557,9.33565330505371,22.6586284637451,6.21218347549438,10.0347852706909
83589,-43.43,-19.02,"7",24.8684215545654,11.9347333908081,12.1784944534302,22.8091793060303,7.303138256073,19.9432125091553,9.10093021392822,9.36132049560547
83589,-43.43,-19.02,"8",23.7648887634277,14.4537792205811,12.3079347610474,25.1934680938721,6.58782958984375,19.5186729431152,11.7509317398071,18.2826232910156
83589,-43.43,-19.02,"9",28.0425186157227,57.6422882080078,29.8145027160645,37.9910697937012,7.11065530776978,53.3522872924805,41.7769966125488,36.0012092590332
83592,-42.13,-19.73,"1",118.721038818359,227.557312011719,159.631851196289,158.607849121094,121.945449829102,224.918472290039,176.790100097656,220.129089355469
83592,-42.13,-19.73,"10",68.1515350341797,149.373199462891,88.0581130981445,77.8659515380859,30.7158088684082,97.6660308837891,86.887336730957,81.0855712890625
83592,-42.13,-19.73,"11",123.542587280273,186.956008911133,141.897064208984,116.956321716309,56.5148506164551,159.474761962891,161.730804443359,141.222961425781
83592,-42.13,-19.73,"12",165.745468139648,254.492691040039,164.711700439453,146.932571411133,104.811828613281,203.254089355469,193.370193481445,226.807022094727
83592,-42.13,-19.73,"2",122.216751098633,214.041091918945,167.361343383789,199.122375488281,114.52498626709,209.558212280273,138.414962768555,214.073776245117
83592,-42.13,-19.73,"3",115.516845703125,173.876556396484,149.513061523438,151.01904296875,52.6667556762695,126.970123291016,92.5316390991211,169.415954589844
83592,-42.13,-19.73,"4",78.9690856933594,80.7257690429688,81.1161346435547,84.7499465942383,17.852367401123,52.7609519958496,37.7181434631348,85.1165771484375
83592,-42.13,-19.73,"5",41.7685585021973,39.8509788513184,33.9756317138672,49.2855529785156,12.3317098617554,30.0451545715332,17.7182483673096,29.5737190246582
83592,-42.13,-19.73,"6",34.9097099304199,25.2046298980713,20.1875877380371,29.5164527893066,10.8773288726807,31.8525714874268,11.5110187530518,17.5219993591309
83592,-42.13,-19.73,"7",37.384449005127,19.2372398376465,15.2783670425415,29.0442600250244,8.72441959381104,27.458911895752,13.9464311599731,15.5730876922607
83592,-42.13,-19.73,"8",35.6074180603027,20.3556423187256,14.8142690658569,31.3183612823486,8.07335948944092,25.7005958557129,16.962158203125,24.2327651977539
83592,-42.13,-19.73,"9",37.8469276428223,68.1544647216797,31.5884284973145,45.9617233276367,8.38700294494629,56.2699737548828,44.9772758483887,43.320686340332
83595,-41.07,-19.49,"1",97.6564483642578,194.011184692383,129.737457275391,177.620300292969,94.8956832885742,205.684020996094,175.057434082031,208.301574707031
83595,-41.07,-19.49,"10",61.2894439697266,132.39421081543,69.2458801269531,76.9183197021484,25.1626110076904,82.4901504516602,76.1189422607422,70.3170547485352
83595,-41.07,-19.49,"11",99.681022644043,161.17854309082,115.259948730469,116.834564208984,41.024585723877,134.473968505859,151.881484985352,128.537979125977
83595,-41.07,-19.49,"12",130.7255859375,217.891357421875,137.518325805664,154.118576049805,79.5257873535156,184.563720703125,190.479614257812,207.591751098633
83595,-41.07,-19.49,"2",114.909957885742,195.342315673828,140.190246582031,235.299743652344,92.5363540649414,189.603927612305,144.178344726562,200.409729003906
83595,-41.07,-19.49,"3",115.481430053711,169.723678588867,140.028762817383,183.302932739258,40.1438064575195,123.510719299316,102.821113586426,174.997192382812
83595,-41.07,-19.49,"4",90.3684844970703,88.9892044067383,83.7653503417969,104.226547241211,16.0231018066406,61.9787178039551,47.2009086608887,103.657356262207
83595,-41.07,-19.49,"5",58.1077995300293,44.3085098266602,34.8038368225098,58.1320495605469,13.4727621078491,40.074089050293,23.469596862793,41.9755363464355
83595,-41.07,-19.49,"6",46.9138526916504,27.7661247253418,21.1247520446777,34.6832084655762,12.7925415039062,41.3614158630371,16.0145168304443,25.3117446899414
83595,-41.07,-19.49,"7",47.8762359619141,22.6101360321045,15.420220375061,33.4295120239258,10.6084146499634,33.7551536560059,17.5569858551025,21.626537322998
83595,-41.07,-19.49,"8",42.597095489502,19.6823234558105,14.2797012329102,34.1886901855469,9.75080680847168,29.9919567108154,19.1591720581055,27.2515182495117
83595,-41.07,-19.49,"9",39.1619911193848,57.9006233215332,25.4011287689209,45.5186347961426,8.3145227432251,48.8862609863281,40.9737548828125,43.5266304016113
83639,-41.9,-20.51,"1",114.253723144531,252.676330566406,156.397872924805,166.68244934082,103.913307189941,213.502456665039,171.530776977539,216.81559753418
83639,-41.9,-20.51,"10",78.5377883911133,187.342178344727,94.2678146362305,88.4273147583008,34.854362487793,96.1993179321289,89.4981842041016,86.3876953125
83639,-41.9,-20.51,"11",126.658668518066,206.621887207031,141.752593994141,127.746467590332,50.9563064575195,145.478240966797,154.496444702148,139.188873291016
83639,-41.9,-20.51,"12",171.519683837891,277.035522460938,160.775726318359,156.671859741211,92.9594421386719,183.305770874023,182.75373840332,223.717681884766
83639,-41.9,-20.51,"2",124.227882385254,246.474960327148,164.823791503906,216.867080688477,98.6487426757812,208.695663452148,138.856307983398,207.959411621094
83639,-41.9,-20.51,"3",121.186836242676,198.181884765625,148.718200683594,165.384765625,48.8857727050781,134.887435913086,96.5832214355469,170.171157836914
83639,-41.9,-20.51,"4",91.8315811157227,99.8656539916992,85.6221771240234,94.7024993896484,19.6975765228271,63.8621559143066,50.3541641235352,96.9347991943359
83639,-41.9,-20.51,"5",49.8719291687012,55.0905265808105,38.819408416748,57.1640586853027,13.8089017868042,34.7243728637695,29.2951564788818,36.3681488037109
83639,-41.9,-20.51,"6",39.971363067627,40.2110061645508,23.9491767883301,34.9857406616211,12.4379749298096,37.6839904785156,20.0294914245605,23.6288204193115
83639,-41.9,-20.51,"7",42.2529144287109,30.715518951416,18.5656929016113,34.8284034729004,10.2647905349731,33.0015678405762,20.9311943054199,22.2351665496826
83639,-41.9,-20.51,"8",40.5819892883301,33.5540580749512,19.1033458709717,37.9066963195801,9.53989315032959,31.176643371582,26.6974353790283,32.837516784668
83639,-41.9,-20.51,"9",44.0730857849121,102.424598693848,38.7294769287109,55.9842414855957,11.1100988388062,65.0552444458008,54.6043586730957,51.5117797851562
83642,-42.86,-20.76,"1",145.725448608398,264.966369628906,175.909759521484,146.87434387207,136.852462768555,225.64973449707,180.415649414062,245.824356079102
83642,-42.86,-20.76,"10",85.7472305297852,177.215118408203,104.59992980957,84.2942657470703,40.4594345092773,107.705062866211,98.7801132202148,96.4144134521484
83642,-42.86,-20.76,"11",148.732177734375,212.650024414062,156.777526855469,121.977264404297,70.8407516479492,165.740600585938,162.350006103516,152.674346923828
83642,-42.86,-20.76,"12",201.234115600586,281.918487548828,177.618453979492,146.196319580078,122.073547363281,199.040985107422,187.933670043945,250.551849365234
83642,-42.86,-20.76,"2",143.614883422852,245.021209716797,181.865386962891,176.825759887695,123.719673156738,219.269683837891,143.183135986328,238.535980224609
83642,-42.86,-20.76,"3",130.490478515625,189.603790283203,152.446228027344,135.164291381836,63.2972526550293,134.459655761719,95.0929107666016,178.245758056641
83642,-42.86,-20.76,"4",84.4876480102539,88.0800247192383,82.1424331665039,80.2812728881836,22.3348121643066,57.1032066345215,43.0371856689453,81.9070434570312
83642,-42.86,-20.76,"5",40.6592407226562,47.2439384460449,36.6040153503418,49.4021835327148,13.0350275039673,28.529598236084,21.5906848907471,27.3011646270752
83642,-42.86,-20.76,"6",33.5454368591309,32.3656692504883,21.7015399932861,29.927417755127,11.0071859359741,31.050350189209,14.1654758453369,15.9103231430054
83642,-42.86,-20.76,"7",36.8800621032715,24.6534633636475,16.9988403320312,29.5272178649902,8.88115787506104,28.0981826782227,16.038631439209,16.4887409210205
83642,-42.86,-20.76,"8",37.5153388977051,29.4523334503174,18.388858795166,33.6094207763672,8.36142253875732,27.7650356292725,22.9907417297363,29.691837310791
83642,-42.86,-20.76,"9",45.9075927734375,93.3432464599609,41.5423889160156,52.4737892150879,11.4416475296021,67.9669189453125,54.876522064209,51.1079521179199
83648,-40.31,-20.31,"1",86.3651733398438,183.853164672852,110.64518737793,162.714813232422,70.5949859619141,185.876327514648,194.4404296875,170.683975219727
83648,-40.31,-20.31,"10",60.5280342102051,153.373916625977,67.5571975708008,81.8404922485352,28.6905193328857,76.1122207641602,79.7746353149414,65.6552124023438
83648,-40.31,-20.31,"11",87.6505737304688,163.631561279297,99.3051910400391,120.290550231934,33.6117134094238,111.705917358398,149.082748413086,113.639755249023
83648,-40.31,-20.31,"12",116.416664123535,217.098693847656,117.615753173828,150.628234863281,61.6805458068848,157.069900512695,189.980880737305,176.408676147461
83648,-40.31,-20.31,"2",106.533988952637,203.165557861328,118.57283782959,216.171142578125,70.7246856689453,181.725860595703,189.321334838867,161.310348510742
83648,-40.31,-20.31,"3",113.440628051758,183.111343383789,125.108245849609,173.590423583984,35.2649726867676,129.322296142578,147.407485961914,170.20622253418
83648,-40.31,-20.31,"4",95.8927307128906,110.568450927734,82.8916091918945,103.252754211426,19.5571460723877,71.9551696777344,92.5667343139648,118.730590820312
83648,-40.31,-20.31,"5",62.6673698425293,60.8030014038086,38.1538772583008,58.6179084777832,16.1276340484619,43.4336891174316,48.2081718444824,52.1416015625
83648,-40.31,-20.31,"6",50.051082611084,44.2952842712402,25.9191665649414,35.6440124511719,15.2078714370728,46.7650756835938,34.6353073120117,35.613956451416
83648,-40.31,-20.31,"7",48.5827484130859,36.2085418701172,19.2640476226807,35.2555198669434,12.9030532836914,39.663459777832,33.3099098205566,33.5650329589844
83648,-40.31,-20.31,"8",41.577205657959,31.8758144378662,18.8752746582031,37.0027160644531,12.3182487487793,36.173412322998,39.5305061340332,36.7717208862305
83648,-40.31,-20.31,"9",37.8187599182129,79.9534454345703,29.9466876983643,51.075927734375,12.0862607955933,55.2403526306152,55.9205131530762,47.9811325073242
83695,-41.9,-21.2,"1",115.313095092773,252.480331420898,155.449279785156,159.235107421875,100.064422607422,207.051681518555,167.374389648438,198.509338378906
83695,-41.9,-21.2,"10",80.9989242553711,199.10368347168,97.8732986450195,90.4512329101562,37.4955902099609,96.9379730224609,91.1429061889648,83.2702560424805
83695,-41.9,-21.2,"11",126.521209716797,211.019012451172,140.698471069336,127.587097167969,50.0469589233398,141.526916503906,150.972625732422,130.244552612305
83695,-41.9,-21.2,"12",173.792114257812,279.099273681641,158.591018676758,153.044967651367,89.7743377685547,175.174697875977,176.222747802734,210.33332824707
83695,-41.9,-21.2,"2",126.049858093262,252.47477722168,163.39404296875,206.83122253418,94.4287643432617,207.075073242188,139.912902832031,183.812103271484
83695,-41.9,-21.2,"3",120.443229675293,200.25358581543,144.867416381836,159.761810302734,49.8994026184082,134.269638061523,97.6615982055664,156.256729125977
83695,-41.9,-21.2,"4",91.7490081787109,106.344390869141,84.4113082885742,94.3538436889648,21.1646709442139,64.3056945800781,54.5185127258301,93.1582870483398
83695,-41.9,-21.2,"5",49.3253936767578,60.4137153625488,40.1313514709473,58.5144386291504,14.4997930526733,34.2126579284668,32.7600975036621,36.4759750366211
83695,-41.9,-21.2,"6",39.1628684997559,46.5547904968262,25.720573425293,36.2934684753418,12.9633884429932,37.8042221069336,22.4798316955566,25.1776008605957
83695,-41.9,-21.2,"7",42.0942726135254,34.784984588623,20.542610168457,36.1005630493164,10.7326889038086,33.9479713439941,22.8021507263184,24.9590721130371
83695,-41.9,-21.2,"8",40.8034248352051,39.2261772155762,21.7744388580322,39.6205940246582,10.083441734314,32.8072090148926,30.641637802124,35.4290008544922
83695,-41.9,-21.2,"9",45.1846580505371,118.105171203613,42.712516784668,59.2848777770996,12.6370248794556,68.8845367431641,59.4967079162598,51.7207107543945
